"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000215906",4.26712891324821,4.05927631351028,1.6025563244629,2.53300071363841,0.0113090722637628,0.0479074991821495
"ENSG00000117143",2186.59024095113,-1.60501580489975,0.495463524623388,-3.23942273272236,0.00119771913064267,0.00869969414245449
"ENSG00000163564",91.8062915985698,2.40346136021101,0.661178320570083,3.63511822066201,0.000277853190122055,0.00276021619303579
"ENSG00000163565",2101.02849327549,-1.72614190065448,0.508973909270845,-3.39141529499488,0.00069532652550002,0.0057030578098952
"ENSG00000163568",81.7146293223426,2.47028651191974,0.682623214666992,3.61881409662405,0.000295956139514883,0.0029034035127201
"ENSG00000222009",133.392527168408,-2.00154536436684,0.60028532015085,-3.33432335787231,0.000855071912123686,0.00670599817700165
"ENSG00000157131",4.99419633835496,3.55087886481651,1.31136015563322,2.7077830980017,0.00677342744310234,0.0326400336336337
"ENSG00000173372",429.337901456742,2.09424114825402,0.577254947469361,3.6279310509767,0.000285701529901521,0.00282133128396878
"ENSG00000159189",1037.71655843041,2.46435404723099,0.579343811597922,4.25369875002877,2.10268137615406e-05,0.000335111042465749
"ENSG00000173369",1045.30547240287,2.02454362377848,0.572859025274989,3.53410443835924,0.000409159369570288,0.00375467901215333
"ENSG00000180667",426.893831461517,-1.75493684677362,0.62373915841029,-2.81357491045839,0.00489939693051729,0.0257109440317504
"ENSG00000123838",34.1729256063592,-4.9768303404093,0.706303403808362,-7.04630660644479,1.83729178858608e-12,1.7384496978986e-10
"ENSG00000123689",235.109777531704,-4.23316827532078,0.656842701846852,-6.44472148874964,1.15812890290805e-10,7.60545551458065e-09
"ENSG00000009790",215.619795072755,2.17471471745617,0.460565633402852,4.72183454372935,2.33726790058459e-06,5.15957612550687e-05
"ENSG00000177181",67.1443291775488,2.97199664014972,0.709872522245215,4.18666245983119,2.8308633041131e-05,0.000427136437861326
"ENSG00000066185",18.8047483512832,-2.45107083526242,0.7648472499557,-3.20465404746423,0.00135224906558748,0.00955613753148416
"ENSG00000134684",1146.98773869328,-1.32811250729012,0.407025615177843,-3.262970333476,0.00110251060362771,0.00815022785723355
"ENSG00000235082",19.418733026315,2.78532735289253,0.789246189717008,3.52909825753006,0.000416978279741241,0.00380460067866221
"ENSG00000162739",130.095868535601,2.28756661499149,0.581586715856702,3.93331992052432,8.37806107240798e-05,0.00104712035803141
"ENSG00000066294",613.525361222965,3.96784319787242,0.527446870609413,7.52273531036019,5.36419528976799e-14,6.76748515679355e-12
"ENSG00000016602",14.7102993447185,-4.84256416642136,0.984231258728102,-4.92014871858397,8.6478477858975e-07,2.16878574138889e-05
"ENSG00000131791",472.631654408272,1.07562436734896,0.390201954342444,2.75658375202545,0.00584086525114013,0.0291813724321623
"ENSG00000180867",342.617148604389,-2.33673359946194,0.372224708804334,-6.27774982205784,3.43508049726021e-10,2.02034076079073e-08
"ENSG00000274210",42.254073490499,3.24584903806559,0.755498742372728,4.29629972363904,1.73672729098999e-05,0.000285222510150959
