,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000106034,237.2390431,-1.312937149,0.498545114,-2.633537289,0.008450056,0.026987494
ENSG00000236281,1.622320222,4.807516677,1.925384318,2.496912764,0.012527977,0.036265197
ENSG00000136286,190.8766572,2.53005569,0.445687822,5.676744041,1.37E-08,4.66E-07
ENSG00000240571,13.17088259,6.826572599,1.496378217,4.562063601,5.07E-06,7.64E-05
ENSG00000240132,33.15183587,1.905250758,0.721097104,2.64215561,0.00823802,0.02649948
ENSG00000211706,3.200147234,5.256731278,1.792390136,2.932805293,0.003359145,0.013483259
ENSG00000241926,3.614975215,5.726487484,1.507729619,3.798086483,0.000145817,0.001179634
ENSG00000234352,20.53339708,5.765571994,1.738357341,3.316678256,0.000910945,0.004943843
ENSG00000186480,1993.662535,-1.472785612,0.430055461,-3.424641115,0.000615612,0.003655197
ENSG00000214815,2.770776886,5.778138997,1.770394395,3.263758071,0.00109945,0.005704157
ENSG00000285841,14.00157825,6.550621164,1.444055143,4.536268019,5.73E-06,8.50E-05
ENSG00000272568,29.39483906,2.153331963,0.915764823,2.351402794,0.018702776,0.049026466
ENSG00000224354,2.905809334,5.238810676,1.731416715,3.025736456,0.002480284,0.010729159
ENSG00000204934,30.1042315,2.194655947,0.645433957,3.400279649,0.00067317,0.003911788
ENSG00000286565,6.597526833,6.584561803,1.421518202,4.632062956,3.62E-06,5.78E-05
ENSG00000198074,13.45464619,4.247469689,0.884286193,4.803274914,1.56E-06,2.82E-05
ENSG00000283041,2625.532643,-2.050972498,0.399158481,-5.138241065,2.77E-07,6.39E-06
ENSG00000233517,7.319795267,3.205095949,1.283868872,2.496435594,0.012544845,0.036303968
ENSG00000279043,2.131170395,4.59762008,1.86898567,2.459954699,0.013895455,0.039198127
ENSG00000237821,17.40290983,3.056203601,0.71455501,4.277072526,1.89E-05,0.000227197
ENSG00000273117,26.62242026,1.625148966,0.570810304,2.847091154,0.004412073,0.016612765
ENSG00000091732,149.9508453,1.41305557,0.465721868,3.034119007,0.002412392,0.010500677
ENSG00000186163,3.139587116,5.746063211,1.640107855,3.503466673,0.000459244,0.002908987
ENSG00000261570,7.306621265,4.146412775,1.186979404,3.493247448,0.000477184,0.00299764
ENSG00000261624,2.83726514,4.804373811,1.675201457,2.867937937,0.004131566,0.015798416
ENSG00000002079,19.03266629,3.764518677,0.782767702,4.809241195,1.52E-06,2.75E-05
ENSG00000157703,49.01534295,1.567554083,0.493762389,3.174713418,0.001499846,0.007262453
ENSG00000189320,67.12601087,1.385195501,0.552244594,2.508300697,0.012131338,0.035395149
ENSG00000219445,4.444874742,6.513839385,1.547554903,4.209116829,2.56E-05,0.000289395
ENSG00000267052,4.459713912,3.745280702,1.237676179,3.026058647,0.002477642,0.010722171
ENSG00000201566,2.07868991,4.674810427,1.912491778,2.44435583,0.014511107,0.040472693
ENSG00000206838,140.1789658,5.42532437,0.837091327,6.481161844,9.10E-11,5.40E-09
ENSG00000201772,96.19770614,4.043389845,0.544231185,7.429544564,1.09E-13,1.21E-11
ENSG00000206603,6.89542425,3.234529129,1.343167662,2.408135052,0.016034248,0.043663295
ENSG00000206634,147.201195,5.080082209,0.942995855,5.387173423,7.16E-08,1.97E-06
ENSG00000266668,4.242101461,3.874473488,1.587241584,2.441010573,0.014646226,0.040751664
ENSG00000199283,4.145107737,6.509885873,1.518868445,4.286010347,1.82E-05,0.000220146
ENSG00000265810,2.705302261,4.905136244,1.732605458,2.831075143,0.004639182,0.017243952
ENSG00000203446,12.20232126,5.888592601,1.344705178,4.379095653,1.19E-05,0.000155136
ENSG00000227658,2.91154964,4.264981498,1.661450401,2.567023063,0.010257579,0.031255781
ENSG00000105856,1221.634873,-1.715459186,0.298105562,-5.754535986,8.69E-09,3.13E-07
ENSG00000172209,98.70536699,5.10726897,0.90485509,5.644294901,1.66E-08,5.54E-07
ENSG00000260426,2.464650228,5.021436434,1.786393476,2.810935273,0.004939772,0.018061798
ENSG00000232458,4.465976926,4.989627334,1.551664832,3.215660515,0.001301447,0.006495956
ENSG00000258227,91.81267047,6.481939593,0.807636132,8.025816741,1.01E-15,1.62E-13
ENSG00000170775,63.21451194,-1.762252306,0.691279629,-2.549261157,0.010795143,0.032470099
ENSG00000233448,2.471602916,4.932137031,1.815578109,2.716565598,0.006596312,0.022409448
ENSG00000221838,216.996108,1.019018391,0.433851178,2.348774056,0.018835332,0.049279833
ENSG00000146826,108.5758559,-2.00228136,0.433309762,-4.620900644,3.82E-06,6.02E-05
ENSG00000197093,151.4968152,1.302316864,0.398759405,3.265921373,0.001091085,0.005672558
ENSG00000213420,44.16567007,1.710261246,0.507962686,3.366903306,0.000760173,0.00429837
ENSG00000272752,9.104390862,-2.183185932,0.817700206,-2.669909969,0.007587159,0.024930684
ENSG00000266019,210.0642776,6.350951132,0.944734788,6.72246985,1.79E-11,1.24E-09
ENSG00000286305,36.38818009,1.507638833,0.608101653,2.47925462,0.013165728,0.037626654
ENSG00000243107,14.65666144,3.540961857,0.922660912,3.837771613,0.000124156,0.001039606
ENSG00000221520,3.346844359,4.247836329,1.629587035,2.606694971,0.009142076,0.028661125
ENSG00000286458,66.98871303,3.976060355,0.739573102,5.376155981,7.61E-08,2.08E-06
ENSG00000004864,525.7502523,1.189519941,0.37040853,3.211372968,0.001321024,0.006573665
ENSG00000127364,44.36737307,2.274761318,0.648952693,3.505280649,0.000456126,0.002893183
ENSG00000127377,10.26522015,1.920646448,0.749688968,2.561924384,0.010409398,0.031611813
ENSG00000006652,442.0733778,-1.997100099,0.446300474,-4.474788206,7.65E-06,0.000107504
ENSG00000181016,26.47695142,-3.043039022,0.630792853,-4.824149495,1.41E-06,2.60E-05
ENSG00000243433,3.989599271,4.812779327,1.53545819,3.134425515,0.00172191,0.008065422
ENSG00000146926,4.008896415,3.508428323,1.236314623,2.83781188,0.004542395,0.016980067
ENSG00000278685,12.88943696,2.892806702,0.729194827,3.967124552,7.27E-05,0.00067497
ENSG00000227544,9.302540814,2.137375888,0.810493011,2.637130559,0.008361064,0.026756972
ENSG00000232756,9.481808172,5.069816344,1.376026946,3.684387402,0.000229253,0.001691877
ENSG00000281008,2.166381213,4.719105232,1.825935495,2.584486279,0.009752418,0.030111619
ENSG00000231322,3.086389901,5.452589592,1.615937645,3.374257422,0.000740151,0.004213882
ENSG00000222024,3.245952699,5.047761093,1.5932025,3.168311055,0.001533274,0.00738369
ENSG00000241127,116.6307137,1.617993471,0.456442716,3.544789768,0.000392926,0.002569914
ENSG00000236015,10.28800869,2.762016808,0.994919355,2.776121294,0.005501168,0.01954907
ENSG00000287584,9.284164719,3.283520934,0.943167216,3.481377299,0.000498842,0.003106464
ENSG00000106536,33.08940335,7.810610039,1.335691435,5.847615576,4.99E-09,1.92E-07
ENSG00000106560,136.8967305,1.244685323,0.506413642,2.457843195,0.013977419,0.039365631
ENSG00000002933,380.7329928,-1.224090437,0.36552869,-3.34882178,0.00081156,0.004512264
ENSG00000235945,13.60170281,5.457222835,1.343458528,4.062070187,4.86E-05,0.000487327
ENSG00000214188,25.64711326,2.878583607,0.732916442,3.92757406,8.58E-05,0.000771128
ENSG00000228368,6.81813001,4.343861425,1.49700073,2.901709623,0.003711324,0.014532397
ENSG00000213050,8.752605243,6.246738554,1.398569509,4.466519908,7.95E-06,0.000111125
ENSG00000226367,27.58360784,4.795216128,1.040723953,4.607577365,4.07E-06,6.34E-05
ENSG00000201354,1.588231443,4.74946009,1.94126412,2.446581092,0.014421835,0.040285532
ENSG00000285904,8.023937052,2.875097321,0.92196042,3.118460682,0.001817984,0.008407095
ENSG00000090266,544.2964036,1.02325248,0.417844379,2.448884158,0.014329953,0.040113366
ENSG00000158516,4.43707001,4.735365406,1.358901209,3.48470174,0.000492686,0.003076067
ENSG00000213188,7.901679061,2.496231935,0.860826897,2.899807084,0.003733924,0.014605841
ENSG00000270405,3.066292297,4.308822709,1.691246855,2.54771957,0.010842959,0.032569458
ENSG00000253088,3.464882623,4.48910989,1.687017596,2.660973957,0.007791498,0.02540085
ENSG00000020219,3.09887876,4.865402562,1.75393168,2.773997765,0.005537206,0.019646482
ENSG00000241468,680.8882572,1.807638374,0.424293759,4.260346361,2.04E-05,0.000241626
ENSG00000221909,112.8694895,1.725372654,0.347774655,4.961179967,7.01E-07,1.43E-05
ENSG00000160870,5.652812969,3.34320549,1.294180278,2.583261039,0.009787124,0.030180877
ENSG00000236795,2.280005961,5.064096362,1.777773196,2.848561545,0.004391736,0.016559134
ENSG00000283504,2.437265297,4.795604621,1.978442374,2.423929392,0.01535359,0.042275217
ENSG00000283648,1.931280923,5.138124855,2.097129581,2.450075046,0.014282644,0.040011697
ENSG00000280890,2.625549969,3.377264041,1.418603786,2.380695776,0.017279976,0.046194871
ENSG00000230882,66.6083102,-5.941925304,0.880232343,-6.750405565,1.47E-11,1.03E-09
ENSG00000170027,4598.185043,-1.55607277,0.335396255,-4.639505497,3.49E-06,5.63E-05
ENSG00000146700,18.70141454,2.502045416,0.592070123,4.225927503,2.38E-05,0.000273035
ENSG00000106211,4789.331374,-3.007315851,0.679411502,-4.426354048,9.58E-06,0.000128959
ENSG00000224280,4.082513999,5.034804658,1.514066859,3.325351604,0.000883071,0.004823254
ENSG00000234432,12.93545309,2.403442977,0.820191636,2.930343191,0.003385878,0.013562353
ENSG00000075624,35075.25349,-1.670511459,0.319494343,-5.228610451,1.71E-07,4.21E-06
ENSG00000106404,108.7092238,-1.117266345,0.411536418,-2.714866283,0.006630254,0.022502809
ENSG00000166448,96.61291886,-2.588912035,0.690765859,-3.747886495,0.000178331,0.001387092
ENSG00000002726,15.64012816,2.637268309,0.705716357,3.737008904,0.000186222,0.001433271
ENSG00000106477,250.7903108,1.354380347,0.549145804,2.466340154,0.013650164,0.038688422
ENSG00000227073,4.603595666,3.784153261,1.49059498,2.538686438,0.01112695,0.033217148
ENSG00000155561,2419.65383,1.314685584,0.516274223,2.546486975,0.010881327,0.032656482
ENSG00000271414,2.324381257,5.408801753,1.729457665,3.127455424,0.001763266,0.008215862
ENSG00000106089,116.169283,-1.832286811,0.383569788,-4.776932043,1.78E-06,3.16E-05
ENSG00000165215,673.7938526,-3.120134734,0.469207664,-6.649794911,2.94E-11,1.95E-09
ENSG00000175877,5.872435718,5.861866227,1.505391715,3.893914234,9.86E-05,0.00086258
ENSG00000261467,3.187494765,5.837800539,1.596338862,3.65699331,0.000255191,0.00183597
ENSG00000106344,834.1600092,1.395844632,0.493605195,2.827856443,0.004686082,0.017375872
ENSG00000135245,727.7087085,-1.907326264,0.623397091,-3.059568757,0.002216559,0.00982109
ENSG00000273270,96.93475773,1.070994467,0.426897274,2.508787321,0.01211464,0.035357628
ENSG00000213280,101.610984,-2.250419263,0.508067,-4.429374989,9.45E-06,0.000127637
ENSG00000239480,5.655363485,2.407646512,0.964775139,2.495551985,0.012576133,0.03637878
ENSG00000225244,2.380753209,5.155505456,1.732905977,2.975063578,0.002929278,0.01215444
ENSG00000169325,3.639665789,4.789001034,2.039228417,2.348437769,0.018852349,0.049310318
ENSG00000234089,5.231904336,6.722968387,1.636928619,4.107062648,4.01E-05,0.000417399
ENSG00000280225,1.702841107,5.04924979,1.91180092,2.641096014,0.00826383,0.026567303
ENSG00000260653,16.22221642,3.265936435,1.082611685,3.016720105,0.002555256,0.01097736
ENSG00000105792,137.926432,-2.246140488,0.466893567,-4.810819099,1.50E-06,2.74E-05
ENSG00000157224,756.5917293,-1.255115689,0.415018356,-3.02424139,0.002492575,0.010772294
ENSG00000286411,11.02404418,5.188868521,1.391492624,3.728994628,0.000192245,0.001468809
ENSG00000225144,2.97915518,5.203570455,1.909439238,2.72518253,0.006426595,0.021990149
ENSG00000183470,5.710280424,6.571787427,1.55919239,4.21486628,2.50E-05,0.000284036
ENSG00000227197,16.60984207,5.103108719,1.365942313,3.735962105,0.000186999,0.001436866
ENSG00000105974,1927.687676,-3.431899958,0.497821789,-6.893832354,5.43E-12,4.14E-10
ENSG00000230099,3.493449693,3.362278605,1.226070593,2.742320567,0.006100677,0.021113454
ENSG00000274752,3.406133315,4.487444046,1.588148715,2.825581763,0.004719484,0.01745946
ENSG00000106588,53.94761119,1.262761086,0.506227806,2.494452244,0.01261517,0.036446925
ENSG00000232006,9.791672898,2.835800797,1.040052005,2.726595193,0.006399149,0.02192136
ENSG00000233025,18.08043613,4.671745167,1.097854517,4.255340844,2.09E-05,0.000246189
ENSG00000279482,2.129534042,4.986403307,1.936000897,2.57562035,0.010006044,0.03070195
ENSG00000234715,8.156390881,-2.770844267,0.987863289,-2.804886362,0.005033432,0.018328902
ENSG00000161057,1345.165699,1.089012251,0.379390818,2.87042332,0.004099226,0.01570412
ENSG00000085563,299.420461,-3.207223988,0.787396823,-4.073199047,4.64E-05,0.000468537
ENSG00000250990,8.88235864,2.471514601,0.854548747,2.892186794,0.003825704,0.014876635
ENSG00000231357,5.376942842,3.881503845,1.53877891,2.522457137,0.011653815,0.034389656
ENSG00000237286,5.597867304,4.909065296,1.442535595,3.403080877,0.000666306,0.003881752
ENSG00000086730,155.4023478,1.924301214,0.462017443,4.164996893,3.11E-05,0.000338216
ENSG00000106665,244.6206966,-1.498025829,0.518130945,-2.891210888,0.003837605,0.014909554
ENSG00000122641,1286.926044,3.414773617,0.546333957,6.250341158,4.10E-10,2.08E-08
ENSG00000224116,13.18375697,3.602038371,0.837571112,4.300576178,1.70E-05,0.000208272
ENSG00000250591,2.556317941,5.375046326,1.650771852,3.256080676,0.001129616,0.005820038
ENSG00000243661,2.884679244,5.744858861,1.66300526,3.454504323,0.000551305,0.003356819
ENSG00000211772,165.8363415,1.58942188,0.615957122,2.580409942,0.009868309,0.030366264
ENSG00000127412,13.3687722,2.862762095,0.815288657,3.511347876,0.000445841,0.002839143
ENSG00000239293,1.759831969,4.796858257,1.839404046,2.607832829,0.009111744,0.028578893
ENSG00000159763,1818.41196,-9.875354905,1.499217119,-6.587007833,4.49E-11,2.85E-09
ENSG00000164675,16.34627003,-1.755717044,0.723862971,-2.425482606,0.015288048,0.04215589
ENSG00000106299,1255.77677,-2.116432654,0.491783269,-4.30358816,1.68E-05,0.000206183
ENSG00000106333,569.9857006,-3.696089794,0.503339743,-7.343131251,2.09E-13,2.18E-11
ENSG00000106330,85.51683046,-1.123416974,0.435084447,-2.582066495,0.009821066,0.030257637
ENSG00000106327,35.07421749,2.398174092,0.733599344,3.269051577,0.001079086,0.005623464
ENSG00000077080,12.53134585,5.221275475,0.966374614,5.402951817,6.56E-08,1.82E-06
ENSG00000172354,1446.392416,-2.047001159,0.40157858,-5.09738632,3.44E-07,7.69E-06
ENSG00000130427,13.51504331,3.917698791,1.297079167,3.020400676,0.002524405,0.010878363
ENSG00000146839,38.76441886,4.834316735,0.824068124,5.866404241,4.45E-09,1.75E-07
ENSG00000087077,602.1552556,-1.317899219,0.475665706,-2.770641655,0.005594596,0.019782938
ENSG00000087087,1280.725321,-1.890540527,0.244241649,-7.740451041,9.91E-15,1.34E-12
ENSG00000244218,8.938458592,2.08471305,0.825632205,2.524989988,0.011570159,0.034186232
ENSG00000244556,21.96822135,3.582825556,0.884918818,4.048761859,5.15E-05,0.00050965
ENSG00000230359,17.15872188,3.959745972,0.771813246,5.130445733,2.89E-07,6.62E-06
ENSG00000242162,1.618322828,5.179241719,2.055704807,2.519448172,0.011753894,0.034605664
ENSG00000106571,587.0396493,-1.362482109,0.464652281,-2.932261743,0.00336503,0.013496283
ENSG00000170419,5.539196341,2.932713066,1.080133522,2.715139384,0.006624788,0.022487912
ENSG00000004866,312.9494189,-1.054309285,0.361251464,-2.918491386,0.003517296,0.013954344
ENSG00000128591,297.39882,-1.601114933,0.604422112,-2.649001253,0.008073003,0.02610366
ENSG00000158525,11.484463,2.307469652,0.929923128,2.481355266,0.013088385,0.037485879
ENSG00000243335,258.6827432,1.087704173,0.377512673,2.881238835,0.003961154,0.015290766
ENSG00000198742,767.834288,-1.357179733,0.325561723,-4.168732498,3.06E-05,0.000334031
ENSG00000136297,8.153829541,7.10903964,1.419761274,5.007207742,5.52E-07,1.15E-05
ENSG00000233476,266.4284269,-2.344181611,0.457563075,-5.123187907,3.00E-07,6.84E-06
ENSG00000105889,27.86256935,3.347677878,0.581771334,5.754284687,8.70E-09,3.13E-07
ENSG00000105835,5997.606554,-2.91054256,0.405404324,-7.179357465,7.00E-13,6.49E-11
ENSG00000181072,26.43757671,6.769302801,1.613154686,4.196313508,2.71E-05,0.000303113
ENSG00000146858,144.8401402,1.737734011,0.560446624,3.100623568,0.001931136,0.00881624
ENSG00000008311,285.2609287,-2.180120823,0.554652424,-3.930607224,8.47E-05,0.000764303
ENSG00000278586,2.079293611,4.395755161,1.804653195,2.435789421,0.014859332,0.041229345
ENSG00000189056,317.8394707,-2.544899175,0.915715826,-2.779136391,0.005450363,0.019421581
ENSG00000128617,9.893467895,5.464106007,1.239424593,4.408582851,1.04E-05,0.000138072
ENSG00000205971,2.420417234,5.165993209,1.90287546,2.714835162,0.006630877,0.022503097
ENSG00000236081,2.611250566,4.293233365,1.777283266,2.415615703,0.015708631,0.042981002
ENSG00000176349,12.93714285,3.166557336,0.818117106,3.870542878,0.000108593,0.000932074
ENSG00000002822,23.00598535,2.217110359,0.596993592,3.713792561,0.000204176,0.0015436
ENSG00000229263,3.899675992,5.107700605,1.529376933,3.339726456,0.000838609,0.004629408
ENSG00000240583,2309.157157,-2.43360558,0.500820896,-4.85923331,1.18E-06,2.24E-05
ENSG00000106128,12.557127,3.658361256,0.89970047,4.066199117,4.78E-05,0.000480159
ENSG00000236398,4.205778519,4.816428083,1.735084035,2.775904789,0.005504833,0.019558385
ENSG00000268170,4.061597269,4.581280727,1.517841129,3.018287381,0.002542077,0.010935353
ENSG00000221937,4.530398681,5.591695098,1.528887271,3.657362584,0.000254824,0.001833959
ENSG00000279223,1.477496091,4.433399815,1.89285717,2.342173454,0.019171803,0.049915037
ENSG00000197448,1250.937558,-1.212967592,0.40717214,-2.979004388,0.002891866,0.012036246
ENSG00000178826,109.0021569,3.12511839,0.639759965,4.884829563,1.04E-06,2.00E-05
ENSG00000239419,9.486998516,3.899534615,1.099960065,3.545160173,0.000392375,0.002567913
ENSG00000159840,1990.885373,-3.170590252,0.398456481,-7.957180779,1.76E-15,2.68E-13
ENSG00000234066,2.692034702,4.377723547,1.72673729,2.535257431,0.011236472,0.033462847
ENSG00000221855,3.791732357,5.274710909,1.508358042,3.496988621,0.000470542,0.002965719
ENSG00000231114,3.791859515,6.119464572,1.758851844,3.479238228,0.000502841,0.003125408
ENSG00000228031,2.559878162,4.684338715,1.715311218,2.730897265,0.006316216,0.021706636
ENSG00000279483,547.7221585,-5.209611047,0.435110243,-11.97308299,4.92E-33,6.04E-30
ENSG00000237243,32.94468259,6.120252522,1.419068273,4.312866856,1.61E-05,0.000199352
ENSG00000122591,1009.257044,-1.745397135,0.425966041,-4.09750301,4.18E-05,0.000431143
ENSG00000155849,449.0957152,-1.035644487,0.390216895,-2.654022674,0.007953848,0.025825152
ENSG00000189143,7337.778505,-3.371581532,0.424916077,-7.934699843,2.11E-15,3.15E-13
ENSG00000258083,1.925672952,5.430320059,2.057580398,2.639177581,0.008310743,0.02665253
ENSG00000213215,4.105985857,6.141366872,1.666728094,3.68468432,0.000228986,0.001690503
ENSG00000240720,3.474399388,3.698586695,1.48860202,2.484604109,0.012969558,0.03724682
ENSG00000161048,308.0641151,1.721754421,0.429255829,4.011021643,6.05E-05,0.000582009
ENSG00000235955,3.015819589,4.736733274,1.700143513,2.786078492,0.005334995,0.019097611
ENSG00000146678,16.38640562,-4.082475624,1.10249475,-3.702943368,0.000213112,0.001598726
ENSG00000237471,3.804942986,4.973493729,1.539310654,3.230987661,0.001233633,0.006226255
ENSG00000287580,19.63936541,4.656408971,1.188886036,3.916615073,8.98E-05,0.000801897
ENSG00000182722,6.860864543,4.02843683,1.57847915,2.552100121,0.010707574,0.03227191
ENSG00000226869,3.481726267,6.101433634,1.605901039,3.799383327,0.000145057,0.001175299
ENSG00000225329,8.213013268,3.538390676,0.962315135,3.676956278,0.000236033,0.001730305
ENSG00000260555,17.72169321,3.494377543,1.1703465,2.985763228,0.002828716,0.011839423
ENSG00000075303,379.2561104,1.190403492,0.33792065,3.522730829,0.000427125,0.002747587
ENSG00000127954,805.0000663,-3.260078279,0.77170805,-4.224496916,2.39E-05,0.000274025
ENSG00000287519,3.756760941,3.655991322,1.440147091,2.538623551,0.01112895,0.033219139
ENSG00000127947,1509.977792,-1.043008365,0.380573616,-2.740621846,0.006132304,0.021201845
ENSG00000221813,4.297485844,6.427585803,1.644714071,3.908026273,9.31E-05,0.000824597
ENSG00000287733,18.5781805,-1.493165193,0.572846662,-2.606570472,0.0091454,0.028667246
ENSG00000231794,9.115182393,3.468081656,1.146472626,3.025001712,0.002486317,0.010750808
ENSG00000236048,8.841641734,2.738891854,0.959680426,2.853962403,0.004317764,0.016349537
ENSG00000212807,14.03593982,1.666617891,0.706281636,2.359707241,0.018289362,0.048180564
ENSG00000204959,177.8178949,-2.651206072,0.520278486,-5.095744193,3.47E-07,7.75E-06
ENSG00000244479,14.99360365,-2.205217566,0.933510691,-2.362284212,0.018162712,0.047945562
ENSG00000050327,499.5904813,-2.859118741,0.442563491,-6.460358348,1.04E-10,6.12E-09
ENSG00000106410,7.945546678,7.221892114,1.429760511,5.051120141,4.39E-07,9.47E-06
ENSG00000221836,9.728193254,4.851920798,1.104036571,4.394710216,1.11E-05,0.000146031
ENSG00000216895,18.41702289,2.132384992,0.636218526,3.351654981,0.000803301,0.004481245
ENSG00000207061,2.22245376,4.603517655,1.908971766,2.41151689,0.015886316,0.043367817
ENSG00000230033,2.208537628,5.481042381,1.802431475,3.040915817,0.002358598,0.010317014
ENSG00000243479,12.04696223,3.419654098,1.161000582,2.945437024,0.003224988,0.013071317
ENSG00000225224,26.53051569,3.241152728,0.863132226,3.755105685,0.000173268,0.001357058
ENSG00000236018,27.02766682,4.205611818,1.054960716,3.986510355,6.71E-05,0.000632178
ENSG00000204876,5.116993839,2.535771911,1.065529047,2.379824294,0.017320895,0.046259881
ENSG00000106633,12.40129628,1.636034926,0.650101083,2.516585451,0.011849816,0.034800978
ENSG00000170279,2.072206542,5.436378508,1.967431429,2.76318576,0.005724018,0.020129541
ENSG00000106462,964.2118365,1.658945169,0.587199737,2.825180369,0.004725401,0.017473079
ENSG00000239468,2.061271265,5.099255597,1.748973025,2.915571323,0.003550379,0.014056248
ENSG00000286180,3.067398906,4.944038132,1.665758489,2.968040184,0.002997051,0.012362024
ENSG00000286171,1271.041104,10.11111751,1.292466923,7.823115109,5.15E-15,7.23E-13
ENSG00000252316,660.2099318,9.124411416,1.358202394,6.718005692,1.84E-11,1.27E-09
ENSG00000202354,399.7337229,10.54688944,1.315744473,8.015910121,1.09E-15,1.74E-13
ENSG00000201098,2956.312457,10.96524535,1.014078682,10.81301239,2.99E-27,2.08E-24
ENSG00000055118,38.19049619,3.515344338,0.728012168,4.828688988,1.37E-06,2.55E-05
ENSG00000285666,3.276231063,5.776051127,1.668730663,3.461344155,0.000537485,0.003294049
ENSG00000228019,2.796649377,5.135966587,1.563780728,3.284326565,0.001022264,0.005391198
ENSG00000273448,13.75620629,2.561825053,0.775102478,3.305143673,0.000949277,0.005097609
ENSG00000272843,5.824227322,3.11883591,1.285604093,2.425969182,0.015267567,0.042121595
ENSG00000205903,502.6947421,-1.259243763,0.358357693,-3.513929763,0.00044153,0.00281684
ENSG00000169894,73.56095315,1.652515824,0.688935962,2.398649387,0.016455663,0.044526586
ENSG00000274993,7.089073994,4.751508625,1.198299968,3.965208005,7.33E-05,0.000679361
ENSG00000169876,18.04581933,8.402637756,1.327318819,6.330534637,2.44E-10,1.31E-08
ENSG00000233429,104.4521484,-2.438210612,0.681848821,-3.575881543,0.00034905,0.00233931
ENSG00000253552,43.57345618,-1.186207008,0.445471222,-2.662814004,0.007749023,0.025307381
ENSG00000106004,83.84621744,-2.303882917,0.567150061,-4.062210469,4.86E-05,0.000487151
ENSG00000005073,17.47775684,3.994530885,1.255658319,3.181224402,0.00146654,0.007133872
ENSG00000240990,8.001146861,4.717474393,1.260331858,3.743041455,0.000181806,0.00140871
ENSG00000106038,4.351568535,3.157745752,1.286408776,2.454698546,0.014100278,0.039614975
ENSG00000233369,149.0005518,-2.317500626,0.517192665,-4.480923225,7.43E-06,0.000105095
ENSG00000146755,7.159853941,4.190796764,1.073309703,3.904554998,9.44E-05,0.000834929
ENSG00000077800,6.654834388,7.174082463,1.526185673,4.70066165,2.59E-06,4.38E-05
ENSG00000224059,3.487688297,3.954799419,1.599894095,2.471913254,0.013439212,0.038230507
ENSG00000232729,58.30557831,3.672820838,0.785631749,4.674990339,2.94E-06,4.87E-05
ENSG00000277127,1.624384264,4.916330145,1.918864786,2.562103479,0.010404031,0.031598381
ENSG00000198822,6.795348402,4.266825303,1.166455966,3.657939456,0.000254251,0.001831098
ENSG00000064419,1226.195711,1.351222714,0.457128525,2.955892358,0.003117659,0.012752533
ENSG00000226690,3.692110778,5.958220057,1.563122203,3.811742963,0.00013799,0.001132756
ENSG00000205277,26.68717011,4.355571619,0.846017082,5.148325858,2.63E-07,6.10E-06
ENSG00000185177,2.788266708,5.769484345,1.826199815,3.159284267,0.001581571,0.007556256
ENSG00000164707,50.98701513,2.293960418,0.663752066,3.456050138,0.000548153,0.003340568
ENSG00000106304,2.901370194,5.939769114,1.77123501,3.353461895,0.000798074,0.004457442
ENSG00000105997,37.0490175,-2.391407206,0.43362253,-5.514951459,3.49E-08,1.06E-06
ENSG00000174945,82.50433895,1.6792543,0.505120188,3.32446483,0.000885884,0.004834701
ENSG00000234444,657.565459,1.355711236,0.329525293,4.114134068,3.89E-05,0.000406938
ENSG00000232727,19.16583771,-1.966510166,0.573281785,-3.430268008,0.000602985,0.003591961
ENSG00000228014,3.702263968,4.7889254,1.914489677,2.501410929,0.012369955,0.03591222
ENSG00000223974,11.83279479,4.059518992,1.401464902,2.896625513,0.003771997,0.014716211
ENSG00000287317,1.729813932,5.185160346,1.902297501,2.725735771,0.006415834,0.021967713
ENSG00000286912,40.13830607,2.734645919,0.587781537,4.652486929,3.28E-06,5.33E-05
ENSG00000196456,32.38213418,1.254558283,0.460755536,2.722828453,0.006472566,0.022104024
ENSG00000106341,2.202209426,5.587259322,1.876022636,2.978247285,0.00289902,0.012053506
ENSG00000207344,55.16528437,5.341494632,1.259575059,4.240711653,2.23E-05,0.000259106
ENSG00000205745,5.331698568,5.535329516,1.533654261,3.609242094,0.000307093,0.002110315
ENSG00000164548,923.7466158,-1.392917129,0.391728326,-3.55582437,0.000376796,0.002487751
ENSG00000188732,107.5835409,-1.613186847,0.458580939,-3.517779977,0.000435173,0.002784625
ENSG00000001630,117.2553107,-1.966878919,0.410130086,-4.795744043,1.62E-06,2.92E-05
ENSG00000213214,75.58573174,-2.054584033,0.598898068,-3.430607213,0.000602232,0.003590036
ENSG00000001631,382.8777554,1.335729907,0.402056299,3.322245941,0.000892959,0.004863284
ENSG00000289027,19.00094637,3.84691637,1.262153783,3.047898301,0.002304479,0.010130111
ENSG00000196313,446.9817747,-1.624338786,0.404931292,-4.01139358,6.04E-05,0.000581361
ENSG00000214869,1.990217,5.198407121,2.088102468,2.48953641,0.012790982,0.036860602
ENSG00000274080,4.523386915,3.849671843,1.290235266,2.983697581,0.002847881,0.011895786
ENSG00000272391,442.7050945,-2.251455684,0.392072721,-5.742444095,9.33E-09,3.33E-07
ENSG00000279996,4.687711908,5.89033654,1.455388956,4.047259335,5.18E-05,0.000512204
ENSG00000106178,5.521246849,2.914290847,1.184795133,2.459742419,0.013903676,0.039215497
ENSG00000219039,1.864042487,5.169603446,1.83952845,2.810287302,0.004949729,0.018091875
